Row\Column,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",0,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0.00029,,,,,,,,,,,,,,,,,,,,,,,,
1,0.00017,,,,,,,,,,,,,,,,,,,,,,,,
2,0.00012,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
4,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
5,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
6,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
7,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
8,8E-05,,,,,,,,,,,,,,,,,,,,,,,,
9,8E-05,,,,,,,,,,,,,,,,,,,,,,,,
10,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
11,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
13,0.00011,,,,,,,,,,,,,,,,,,,,,,,,
14,0.00016,,,,,,,,,,,,,,,,,,,,,,,,
15,0.00025,,,,,,,,,,,,,,,,,,,,,,,,
16,0.00036,,,,,,,,,,,,,,,,,,,,,,,,
17,0.00047,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00053,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00056,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00058,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00064,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00067,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00067,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00066,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00066,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00066,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00069,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00072,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00077,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00083,,,,,,,,,,,,,,,,,,,,,,,,
34,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00098,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00109,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00119,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00141,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00151,,,,,,,,,,,,,,,,,,,,,,,,
41,0.0016,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00168,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00173,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00179,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00184,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00194,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00203,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00213,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00225,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00238,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00255,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00274,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00295,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00319,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00347,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00378,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00413,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00452,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00497,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00549,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00608,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00675,,,,,,,,,,,,,,,,,,,,,,,,
63,0.0075,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00833,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00924,,,,,,,,,,,,,,,,,,,,,,,,
66,0.01024,,,,,,,,,,,,,,,,,,,,,,,,
67,0.01131,,,,,,,,,,,,,,,,,,,,,,,,
68,0.0125,,,,,,,,,,,,,,,,,,,,,,,,
69,0.01381,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01529,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01695,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01884,,,,,,,,,,,,,,,,,,,,,,,,
73,0.02096,,,,,,,,,,,,,,,,,,,,,,,,
74,0.02333,,,,,,,,,,,,,,,,,,,,,,,,
75,0.02597,,,,,,,,,,,,,,,,,,,,,,,,
76,0.02888,,,,,,,,,,,,,,,,,,,,,,,,
77,0.03212,,,,,,,,,,,,,,,,,,,,,,,,
78,0.03569,,,,,,,,,,,,,,,,,,,,,,,,
79,0.03972,,,,,,,,,,,,,,,,,,,,,,,,
80,0.04428,,,,,,,,,,,,,,,,,,,,,,,,
81,0.04966,,,,,,,,,,,,,,,,,,,,,,,,
82,0.05569,,,,,,,,,,,,,,,,,,,,,,,,
83,0.06278,,,,,,,,,,,,,,,,,,,,,,,,
84,0.07095,,,,,,,,,,,,,,,,,,,,,,,,
85,0.0803,,,,,,,,,,,,,,,,,,,,,,,,
86,0.09101,,,,,,,,,,,,,,,,,,,,,,,,
87,0.10284,,,,,,,,,,,,,,,,,,,,,,,,
88,0.11594,,,,,,,,,,,,,,,,,,,,,,,,
89,0.1301,,,,,,,,,,,,,,,,,,,,,,,,
90,0.1452,,,,,,,,,,,,,,,,,,,,,,,,
91,0.16078,,,,,,,,,,,,,,,,,,,,,,,,
92,0.17687,,,,,,,,,,,,,,,,,,,,,,,,
93,0.1934,,,,,,,,,,,,,,,,,,,,,,,,
94,0.2093,,,,,,,,,,,,,,,,,,,,,,,,
95,0.22504,,,,,,,,,,,,,,,,,,,,,,,,
96,0.24491,,,,,,,,,,,,,,,,,,,,,,,,
97,0.2664,,,,,,,,,,,,,,,,,,,,,,,,
98,0.2897,,,,,,,,,,,,,,,,,,,,,,,,
99,0.31439,,,,,,,,,,,,,,,,,,,,,,,,
100,0.34003,,,,,,,,,,,,,,,,,,,,,,,,
101,0.36424,,,,,,,,,,,,,,,,,,,,,,,,
102,0.38827,,,,,,,,,,,,,,,,,,,,,,,,
103,0.41168,,,,,,,,,,,,,,,,,,,,,,,,
104,0.43408,,,,,,,,,,,,,,,,,,,,,,,,
105,0.45506,,,,,,,,,,,,,,,,,,,,,,,,
106,0.47423,,,,,,,,,,,,,,,,,,,,,,,,
107,0.50019,,,,,,,,,,,,,,,,,,,,,,,,
108,0.52757,,,,,,,,,,,,,,,,,,,,,,,,
109,0.55644,,,,,,,,,,,,,,,,,,,,,,,,
110,0.5869,,,,,,,,,,,,,,,,,,,,,,,,
111,0.61902,,,,,,,,,,,,,,,,,,,,,,,,
112,0.65291,,,,,,,,,,,,,,,,,,,,,,,,
113,0.68864,,,,,,,,,,,,,,,,,,,,,,,,
114,0.72634,,,,,,,,,,,,,,,,,,,,,,,,
115,0.7661,,,,,,,,,,,,,,,,,,,,,,,,
116,0.80803,,,,,,,,,,,,,,,,,,,,,,,,
117,0.85225,,,,,,,,,,,,,,,,,,,,,,,,
118,0.89891,,,,,,,,,,,,,,,,,,,,,,,,
119,0.9481,,,,,,,,,,,,,,,,,,,,,,,,
120,1,,,,,,,,,,,,,,,,,,,,,,,,
