Table Name:,2015 VBT Unismoke Female ALB,,,,,,,,,,,,,,,,,,,,,,,,
2,8E-05,,,,,,,,,,,,,,,,,,,,,,,,
3,7E-05,,,,,,,,,,,,,,,,,,,,,,,,
4,7E-05,,,,,,,,,,,,,,,,,,,,,,,,
5,7E-05,,,,,,,,,,,,,,,,,,,,,,,,
6,7E-05,,,,,,,,,,,,,,,,,,,,,,,,
7,7E-05,,,,,,,,,,,,,,,,,,,,,,,,
8,7E-05,,,,,,,,,,,,,,,,,,,,,,,,
9,7E-05,,,,,,,,,,,,,,,,,,,,,,,,
10,8E-05,,,,,,,,,,,,,,,,,,,,,,,,
11,8E-05,,,,,,,,,,,,,,,,,,,,,,,,
12,7E-05,,,,,,,,,,,,,,,,,,,,,,,,
13,8E-05,,,,,,,,,,,,,,,,,,,,,,,,
14,0.00012,,,,,,,,,,,,,,,,,,,,,,,,
15,0.00019,,,,,,,,,,,,,,,,,,,,,,,,
16,0.00024,,,,,,,,,,,,,,,,,,,,,,,,
17,0.00027,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00027,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00027,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00027,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00029,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00032,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00035,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00036,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00036,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00035,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00035,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00036,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00038,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00041,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00044,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00048,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00064,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00072,,,,,,,,,,,,,,,,,,,,,,,,
37,0.0008,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00087,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00093,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00098,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00102,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00106,,,,,,,,,,,,,,,,,,,,,,,,
43,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00114,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00121,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00131,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00141,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00152,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00164,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00178,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00194,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00211,,,,,,,,,,,,,,,,,,,,,,,,
53,0.0023,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00251,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00274,,,,,,,,,,,,,,,,,,,,,,,,
56,0.003,,,,,,,,,,,,,,,,,,,,,,,,
57,0.0033,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00363,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00401,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00443,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00492,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00546,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00608,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00676,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00753,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00837,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00931,,,,,,,,,,,,,,,,,,,,,,,,
68,0.01035,,,,,,,,,,,,,,,,,,,,,,,,
69,0.01149,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01274,,,,,,,,,,,,,,,,,,,,,,,,
71,0.0141,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01559,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01725,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01911,,,,,,,,,,,,,,,,,,,,,,,,
75,0.02121,,,,,,,,,,,,,,,,,,,,,,,,
76,0.0236,,,,,,,,,,,,,,,,,,,,,,,,
77,0.0263,,,,,,,,,,,,,,,,,,,,,,,,
78,0.02934,,,,,,,,,,,,,,,,,,,,,,,,
79,0.03278,,,,,,,,,,,,,,,,,,,,,,,,
80,0.03677,,,,,,,,,,,,,,,,,,,,,,,,
81,0.04141,,,,,,,,,,,,,,,,,,,,,,,,
82,0.04666,,,,,,,,,,,,,,,,,,,,,,,,
83,0.05266,,,,,,,,,,,,,,,,,,,,,,,,
84,0.05953,,,,,,,,,,,,,,,,,,,,,,,,
85,0.06738,,,,,,,,,,,,,,,,,,,,,,,,
86,0.07612,,,,,,,,,,,,,,,,,,,,,,,,
87,0.08566,,,,,,,,,,,,,,,,,,,,,,,,
88,0.09611,,,,,,,,,,,,,,,,,,,,,,,,
89,0.10746,,,,,,,,,,,,,,,,,,,,,,,,
90,0.11954,,,,,,,,,,,,,,,,,,,,,,,,
91,0.1323,,,,,,,,,,,,,,,,,,,,,,,,
92,0.14588,,,,,,,,,,,,,,,,,,,,,,,,
93,0.15987,,,,,,,,,,,,,,,,,,,,,,,,
94,0.17425,,,,,,,,,,,,,,,,,,,,,,,,
95,0.19071,,,,,,,,,,,,,,,,,,,,,,,,
96,0.20982,,,,,,,,,,,,,,,,,,,,,,,,
97,0.23048,,,,,,,,,,,,,,,,,,,,,,,,
98,0.25251,,,,,,,,,,,,,,,,,,,,,,,,
99,0.27555,,,,,,,,,,,,,,,,,,,,,,,,
100,0.29921,,,,,,,,,,,,,,,,,,,,,,,,
101,0.32314,,,,,,,,,,,,,,,,,,,,,,,,
102,0.34698,,,,,,,,,,,,,,,,,,,,,,,,
103,0.37036,,,,,,,,,,,,,,,,,,,,,,,,
104,0.39292,,,,,,,,,,,,,,,,,,,,,,,,
105,0.4143,,,,,,,,,,,,,,,,,,,,,,,,
106,0.43413,,,,,,,,,,,,,,,,,,,,,,,,
107,0.45205,,,,,,,,,,,,,,,,,,,,,,,,
108,0.46769,,,,,,,,,,,,,,,,,,,,,,,,
109,0.48068,,,,,,,,,,,,,,,,,,,,,,,,
110,0.49065,,,,,,,,,,,,,,,,,,,,,,,,
111,0.49723,,,,,,,,,,,,,,,,,,,,,,,,
112,0.5,,,,,,,,,,,,,,,,,,,,,,,,
113,0.5,,,,,,,,,,,,,,,,,,,,,,,,
114,0.5,,,,,,,,,,,,,,,,,,,,,,,,
115,0.5,,,,,,,,,,,,,,,,,,,,,,,,
116,0.5,,,,,,,,,,,,,,,,,,,,,,,,
117,0.5,,,,,,,,,,,,,,,,,,,,,,,,
118,0.5,,,,,,,,,,,,,,,,,,,,,,,,
119,0.5,,,,,,,,,,,,,,,,,,,,,,,,
120,0.5,,,,,,,,,,,,,,,,,,,,,,,,
