Table Name:,2017 Loaded CSO Composite Gender-Blended 50% Male ALB,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",0,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0.00025,,,,,,,,,,,,,,,,,,,,,,,,
1,0.00015,,,,,,,,,,,,,,,,,,,,,,,,
2,0.00011,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
7,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
8,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
9,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
12,0.00011,,,,,,,,,,,,,,,,,,,,,,,,
13,0.00015,,,,,,,,,,,,,,,,,,,,,,,,
14,0.00022,,,,,,,,,,,,,,,,,,,,,,,,
15,0.00033,,,,,,,,,,,,,,,,,,,,,,,,
16,0.00045,,,,,,,,,,,,,,,,,,,,,,,,
17,0.00056,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00059,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0006,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00063,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00066,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0007,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00071,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00071,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00071,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00071,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00072,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00075,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00079,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00085,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00092,,,,,,,,,,,,,,,,,,,,,,,,
34,0.001,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00109,,,,,,,,,,,,,,,,,,,,,,,,
36,0.0012,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00132,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00144,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00155,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00165,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00175,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00183,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00188,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00194,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00201,,,,,,,,,,,,,,,,,,,,,,,,
46,0.0021,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00219,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00229,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00241,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00256,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00274,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00294,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00317,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00343,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00372,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00406,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00444,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00487,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00537,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00593,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00658,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00731,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00812,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00901,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00998,,,,,,,,,,,,,,,,,,,,,,,,
66,0.01103,,,,,,,,,,,,,,,,,,,,,,,,
67,0.01217,,,,,,,,,,,,,,,,,,,,,,,,
68,0.01343,,,,,,,,,,,,,,,,,,,,,,,,
69,0.01485,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01645,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01828,,,,,,,,,,,,,,,,,,,,,,,,
72,0.02035,,,,,,,,,,,,,,,,,,,,,,,,
73,0.02268,,,,,,,,,,,,,,,,,,,,,,,,
74,0.02527,,,,,,,,,,,,,,,,,,,,,,,,
75,0.02814,,,,,,,,,,,,,,,,,,,,,,,,
76,0.03129,,,,,,,,,,,,,,,,,,,,,,,,
77,0.03477,,,,,,,,,,,,,,,,,,,,,,,,
78,0.03864,,,,,,,,,,,,,,,,,,,,,,,,
79,0.04301,,,,,,,,,,,,,,,,,,,,,,,,
80,0.04806,,,,,,,,,,,,,,,,,,,,,,,,
81,0.05383,,,,,,,,,,,,,,,,,,,,,,,,
82,0.06048,,,,,,,,,,,,,,,,,,,,,,,,
83,0.06825,,,,,,,,,,,,,,,,,,,,,,,,
84,0.07716,,,,,,,,,,,,,,,,,,,,,,,,
85,0.08737,,,,,,,,,,,,,,,,,,,,,,,,
86,0.09887,,,,,,,,,,,,,,,,,,,,,,,,
87,0.1116,,,,,,,,,,,,,,,,,,,,,,,,
88,0.12551,,,,,,,,,,,,,,,,,,,,,,,,
89,0.14041,,,,,,,,,,,,,,,,,,,,,,,,
90,0.15599,,,,,,,,,,,,,,,,,,,,,,,,
91,0.17198,,,,,,,,,,,,,,,,,,,,,,,,
92,0.18832,,,,,,,,,,,,,,,,,,,,,,,,
93,0.2045,,,,,,,,,,,,,,,,,,,,,,,,
94,0.22011,,,,,,,,,,,,,,,,,,,,,,,,
95,0.23725,,,,,,,,,,,,,,,,,,,,,,,,
96,0.25735,,,,,,,,,,,,,,,,,,,,,,,,
97,0.2791,,,,,,,,,,,,,,,,,,,,,,,,
98,0.30246,,,,,,,,,,,,,,,,,,,,,,,,
99,0.327,,,,,,,,,,,,,,,,,,,,,,,,
100,0.35154,,,,,,,,,,,,,,,,,,,,,,,,
101,0.37516,,,,,,,,,,,,,,,,,,,,,,,,
102,0.39847,,,,,,,,,,,,,,,,,,,,,,,,
103,0.42105,,,,,,,,,,,,,,,,,,,,,,,,
104,0.44251,,,,,,,,,,,,,,,,,,,,,,,,
105,0.46247,,,,,,,,,,,,,,,,,,,,,,,,
106,0.4837,,,,,,,,,,,,,,,,,,,,,,,,
107,0.50983,,,,,,,,,,,,,,,,,,,,,,,,
108,0.53733,,,,,,,,,,,,,,,,,,,,,,,,
109,0.56628,,,,,,,,,,,,,,,,,,,,,,,,
110,0.59675,,,,,,,,,,,,,,,,,,,,,,,,
111,0.62881,,,,,,,,,,,,,,,,,,,,,,,,
112,0.66252,,,,,,,,,,,,,,,,,,,,,,,,
113,0.69797,,,,,,,,,,,,,,,,,,,,,,,,
114,0.73521,,,,,,,,,,,,,,,,,,,,,,,,
115,0.77433,,,,,,,,,,,,,,,,,,,,,,,,
116,0.81539,,,,,,,,,,,,,,,,,,,,,,,,
117,0.85845,,,,,,,,,,,,,,,,,,,,,,,,
118,0.90355,,,,,,,,,,,,,,,,,,,,,,,,
119,0.95074,,,,,,,,,,,,,,,,,,,,,,,,
120,1,,,,,,,,,,,,,,,,,,,,,,,,
