Table Name:,2015 VBT Male Non-Smoker RR110 ALB,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00021,0.00023,0.00023,0.00025,0.00027,0.00029,0.00033,0.00037,0.00041,0.00051,0.00058,0.00065,0.0007,0.00079,0.00088,0.00096,0.00108,0.00116,0.00121,0.00129,0.00141,0.00157,0.00177,0.00199,0.00223
28,0.00018,0.00021,0.00023,0.00026,0.00029,0.00031,0.00035,0.0004,0.00044,0.00056,0.00063,0.0007,0.00076,0.00085,0.00095,0.00102,0.00113,0.00121,0.00129,0.00139,0.00153,0.00172,0.00194,0.00217,0.00244
29,0.00017,0.00019,0.00023,0.00027,0.0003,0.00033,0.00036,0.00042,0.00047,0.00059,0.00067,0.00073,0.00079,0.00089,0.00098,0.00107,0.00119,0.00128,0.00137,0.0015,0.00167,0.00188,0.00212,0.00238,0.00267
30,0.00016,0.00017,0.00023,0.00027,0.0003,0.00033,0.00036,0.00042,0.0005,0.00061,0.00068,0.00074,0.00081,0.00091,0.001,0.00113,0.00126,0.00136,0.00148,0.00163,0.00182,0.00206,0.00231,0.0026,0.00291
31,0.00014,0.00016,0.00024,0.00028,0.00031,0.00034,0.00038,0.00045,0.00055,0.00065,0.00072,0.00077,0.00085,0.00094,0.00106,0.0012,0.00134,0.00146,0.00159,0.00176,0.00198,0.00224,0.00253,0.00283,0.00314
32,0.00015,0.00016,0.00025,0.0003,0.00032,0.00036,0.00042,0.00049,0.00061,0.0007,0.00076,0.00081,0.00089,0.001,0.00113,0.00128,0.00143,0.00156,0.00171,0.00191,0.00216,0.00245,0.00275,0.00307,0.00337
33,0.00015,0.00017,0.00027,0.00031,0.00035,0.0004,0.00047,0.00055,0.00066,0.00074,0.0008,0.00085,0.00095,0.00108,0.00122,0.00137,0.00153,0.00167,0.00184,0.00207,0.00235,0.00267,0.003,0.00332,0.00361
34,0.00016,0.00018,0.00029,0.00034,0.00038,0.00044,0.0005,0.00061,0.00071,0.00078,0.00083,0.0009,0.00102,0.00116,0.00131,0.00147,0.00163,0.00179,0.00199,0.00225,0.00257,0.00292,0.00326,0.00358,0.00386
35,0.00016,0.0002,0.00031,0.00037,0.00043,0.00049,0.00055,0.00066,0.00075,0.00082,0.00089,0.00098,0.00112,0.00126,0.00141,0.00157,0.00175,0.00193,0.00216,0.00246,0.00282,0.0032,0.00355,0.00386,0.00417
36,0.00016,0.00021,0.00034,0.00041,0.00047,0.00053,0.00062,0.00072,0.00079,0.00087,0.00097,0.00108,0.00122,0.00137,0.00152,0.00169,0.00188,0.00209,0.00237,0.00272,0.00311,0.0035,0.00385,0.00417,0.00456
37,0.00016,0.00023,0.00037,0.00044,0.00052,0.00058,0.00068,0.00077,0.00085,0.00095,0.00106,0.00119,0.00133,0.00149,0.00165,0.00183,0.00204,0.00229,0.00262,0.00302,0.00345,0.00383,0.00417,0.00456,0.00503
38,0.00017,0.00026,0.00041,0.00048,0.00056,0.00065,0.00074,0.00082,0.00092,0.00105,0.00118,0.00131,0.00146,0.00163,0.0018,0.002,0.00224,0.00254,0.00294,0.00338,0.00381,0.00417,0.00456,0.00502,0.00561
39,0.00018,0.00031,0.00045,0.00053,0.00061,0.00071,0.0008,0.00089,0.00101,0.00116,0.0013,0.00144,0.00161,0.00179,0.00198,0.0022,0.00249,0.00286,0.00331,0.00378,0.00417,0.00456,0.00501,0.00556,0.00627
40,0.0002,0.00036,0.00049,0.00058,0.00067,0.00077,0.00086,0.00096,0.00111,0.00128,0.00142,0.00157,0.00177,0.00197,0.00218,0.00245,0.0028,0.00324,0.00373,0.00416,0.00456,0.00501,0.00552,0.0062,0.00696
41,0.00023,0.00041,0.00053,0.00063,0.00073,0.00082,0.00092,0.00105,0.00122,0.00139,0.00155,0.00172,0.00194,0.00218,0.00242,0.00275,0.00317,0.00367,0.00414,0.00456,0.00501,0.0055,0.00608,0.00685,0.00768
42,0.00027,0.00045,0.00057,0.00068,0.00079,0.00087,0.00098,0.00114,0.00133,0.00151,0.00168,0.00188,0.00214,0.00241,0.0027,0.00309,0.00359,0.00412,0.00456,0.00501,0.00548,0.00601,0.00671,0.00755,0.00848
43,0.00032,0.00049,0.00062,0.00075,0.00084,0.00093,0.00106,0.00124,0.00144,0.00162,0.00182,0.00206,0.00236,0.00266,0.00301,0.00347,0.00404,0.00456,0.00501,0.00548,0.00596,0.00662,0.00744,0.00837,0.00938
44,0.00037,0.00052,0.00067,0.00081,0.0009,0.00099,0.00116,0.00136,0.00156,0.00175,0.00198,0.00226,0.0026,0.00295,0.00335,0.00388,0.0045,0.00501,0.00548,0.00596,0.00651,0.00734,0.00829,0.00932,0.01042
45,0.00042,0.00055,0.00072,0.00088,0.00097,0.00109,0.00128,0.00149,0.00168,0.0019,0.00217,0.0025,0.00287,0.00326,0.00372,0.00431,0.00495,0.00548,0.00596,0.00649,0.00716,0.0082,0.00927,0.01039,0.01163
46,0.00048,0.00058,0.00078,0.00096,0.00105,0.00122,0.00144,0.00164,0.00183,0.00209,0.00241,0.00277,0.00316,0.00358,0.0041,0.00474,0.00541,0.00596,0.00648,0.00708,0.00796,0.0092,0.01036,0.01162,0.01303
47,0.00052,0.00061,0.00085,0.00104,0.00117,0.00138,0.0016,0.0018,0.00201,0.00232,0.00269,0.00307,0.00347,0.00393,0.0045,0.00519,0.00589,0.00648,0.00705,0.0078,0.00891,0.01034,0.01161,0.01303,0.01464
48,0.00056,0.00065,0.00093,0.00113,0.00131,0.00155,0.00177,0.00196,0.00221,0.0026,0.003,0.00338,0.00379,0.00428,0.00492,0.00566,0.0064,0.00702,0.00772,0.00865,0.00999,0.0116,0.01303,0.01463,0.0165
49,0.00058,0.00072,0.00102,0.00124,0.00147,0.00173,0.00193,0.00214,0.00246,0.00291,0.00332,0.00368,0.00411,0.00466,0.00536,0.00616,0.00693,0.00763,0.00847,0.00962,0.0112,0.01294,0.01459,0.01648,0.01865
50,0.00059,0.00081,0.00113,0.00136,0.00164,0.00189,0.00208,0.00233,0.00274,0.00325,0.00366,0.00403,0.00446,0.00508,0.00586,0.00672,0.00754,0.00834,0.00936,0.01073,0.01249,0.01433,0.01626,0.01852,0.02105
51,0.00059,0.00092,0.00125,0.00151,0.00182,0.00203,0.00222,0.00254,0.00306,0.00361,0.004,0.00442,0.00487,0.0056,0.00647,0.00738,0.00826,0.00918,0.01043,0.01202,0.01393,0.01589,0.01808,0.02068,0.02363
52,0.0006,0.00104,0.00139,0.00169,0.00198,0.00216,0.00239,0.0028,0.00341,0.00398,0.00439,0.00484,0.0054,0.00625,0.0072,0.00819,0.00915,0.01032,0.01171,0.0135,0.01556,0.01772,0.02018,0.02312,0.02645
53,0.0006,0.00117,0.00155,0.00191,0.00214,0.00233,0.00262,0.00312,0.00379,0.00438,0.00481,0.00532,0.00608,0.00708,0.00812,0.00915,0.01031,0.01166,0.01324,0.01521,0.01742,0.01996,0.02285,0.02615,0.02972
54,0.00061,0.00127,0.00173,0.00211,0.0023,0.0025,0.00287,0.0035,0.00421,0.0048,0.0053,0.00596,0.00695,0.00808,0.00914,0.01029,0.01161,0.01314,0.01505,0.01725,0.01968,0.02269,0.02602,0.02967,0.03355
55,0.00066,0.00134,0.00192,0.00228,0.00247,0.00272,0.00321,0.00395,0.00468,0.00529,0.00593,0.00681,0.00797,0.00914,0.01028,0.01159,0.01308,0.01492,0.01716,0.01963,0.02244,0.02583,0.02954,0.03353,0.03782
56,0.00079,0.00139,0.00211,0.00245,0.00269,0.00301,0.00366,0.00446,0.00518,0.00587,0.00669,0.0078,0.00908,0.01027,0.01153,0.01303,0.01484,0.017,0.01952,0.02231,0.0255,0.02925,0.03352,0.03782,0.04265
57,0.00096,0.00144,0.00229,0.00266,0.00295,0.00338,0.00418,0.005,0.00573,0.00655,0.00758,0.0089,0.01026,0.01153,0.01293,0.01469,0.01689,0.01937,0.02218,0.02532,0.02901,0.03327,0.03782,0.04265,0.04818
58,0.00118,0.00152,0.00244,0.00288,0.00321,0.00385,0.00473,0.00555,0.00633,0.00732,0.00858,0.01003,0.01149,0.01293,0.01455,0.0166,0.01922,0.02204,0.02514,0.02861,0.03288,0.03777,0.04265,0.04818,0.05444
59,0.00142,0.00164,0.00256,0.00305,0.0035,0.00435,0.00528,0.00609,0.00698,0.00819,0.00966,0.01125,0.01283,0.01444,0.0163,0.01876,0.02181,0.025,0.02846,0.03249,0.03732,0.04261,0.04818,0.05444,0.06162
60,0.00162,0.00183,0.00267,0.00316,0.00386,0.00485,0.00578,0.00664,0.0077,0.00913,0.01078,0.01249,0.01418,0.01597,0.01822,0.02116,0.02463,0.02824,0.03224,0.03695,0.04246,0.04818,0.05444,0.06162,0.06993
61,0.00175,0.00208,0.00281,0.00334,0.00427,0.00533,0.00627,0.00722,0.00847,0.01011,0.01188,0.01367,0.0155,0.01762,0.02034,0.02376,0.02769,0.03185,0.03661,0.04205,0.04807,0.05444,0.06162,0.06993,0.07952
62,0.00184,0.00238,0.00301,0.00363,0.00473,0.0058,0.00675,0.00784,0.00932,0.01113,0.013,0.01489,0.01695,0.01947,0.02269,0.0266,0.03103,0.03581,0.04143,0.04767,0.05444,0.06162,0.06993,0.07952,0.09054
63,0.0019,0.00271,0.0033,0.00404,0.00525,0.00629,0.00729,0.00856,0.01025,0.01221,0.01417,0.01617,0.01853,0.0215,0.02519,0.02968,0.03486,0.0406,0.0471,0.0541,0.06162,0.06993,0.07952,0.09054,0.10302
64,0.00197,0.00305,0.00368,0.00455,0.00584,0.00683,0.00792,0.00939,0.01128,0.01342,0.01545,0.01761,0.02032,0.02372,0.02787,0.03304,0.03917,0.04596,0.05365,0.06162,0.06993,0.07952,0.09054,0.10302,0.11677
65,0.00205,0.0034,0.00413,0.00512,0.00651,0.00747,0.00869,0.01035,0.01246,0.01481,0.017,0.01936,0.02246,0.0263,0.03091,0.03709,0.04461,0.05252,0.06117,0.06993,0.07952,0.09054,0.10302,0.11677,0.13145
66,0.00215,0.00372,0.00465,0.00576,0.00726,0.00823,0.00959,0.01146,0.01381,0.01648,0.01896,0.02163,0.02516,0.02948,0.03461,0.04186,0.05105,0.06027,0.06993,0.07952,0.09054,0.10302,0.11677,0.13145,0.14664
67,0.00229,0.00402,0.00519,0.00648,0.00799,0.00911,0.01063,0.01273,0.01543,0.01852,0.02144,0.02472,0.02858,0.03345,0.03915,0.04745,0.05806,0.06848,0.07952,0.09054,0.10302,0.11677,0.13145,0.14664,0.16185
68,0.00246,0.00432,0.00579,0.00729,0.00879,0.01012,0.0118,0.0142,0.01751,0.02102,0.02455,0.02845,0.03285,0.03852,0.04493,0.05441,0.06623,0.07798,0.09054,0.10302,0.11677,0.13145,0.14664,0.16185,0.17686
69,0.00265,0.00459,0.00638,0.0081,0.00968,0.01109,0.01302,0.0161,0.01978,0.02376,0.02824,0.03263,0.03823,0.04477,0.05291,0.06319,0.07652,0.08968,0.10302,0.11677,0.13145,0.14664,0.16185,0.17686,0.19123
70,0.00283,0.0048,0.00692,0.00887,0.01044,0.01205,0.01453,0.01817,0.02198,0.02662,0.03234,0.03801,0.04452,0.0525,0.06127,0.07314,0.08825,0.10302,0.11677,0.13145,0.14664,0.16185,0.17686,0.19123,0.2043
71,0.00302,0.005,0.00746,0.00966,0.01123,0.01339,0.01636,0.02014,0.02458,0.03029,0.03744,0.04432,0.052,0.06077,0.06952,0.0837,0.1005,0.11677,0.13145,0.14664,0.16185,0.17686,0.19123,0.2043,0.21845
72,0.00324,0.00526,0.00808,0.01056,0.01249,0.01512,0.01836,0.02244,0.02804,0.03504,0.04377,0.05174,0.06033,0.06926,0.08126,0.09778,0.11539,0.13145,0.14664,0.16185,0.17686,0.19123,0.2043,0.21845,0.23554
73,0.00354,0.00567,0.0089,0.01173,0.01414,0.01711,0.02086,0.02554,0.03236,0.04066,0.05139,0.06016,0.06908,0.07994,0.09548,0.11411,0.13145,0.14664,0.16185,0.17686,0.19123,0.2043,0.21845,0.23554,0.25392
74,0.00388,0.00621,0.0099,0.01317,0.01597,0.01951,0.02395,0.02943,0.0375,0.04719,0.05988,0.06888,0.07934,0.09354,0.11076,0.13032,0.14664,0.16185,0.17686,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364
75,0.00421,0.00677,0.01097,0.01483,0.01818,0.02239,0.02758,0.03409,0.04353,0.05448,0.0685,0.07885,0.09269,0.10969,0.12895,0.14664,0.16185,0.17686,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431
76,0.00445,0.00715,0.01176,0.01628,0.02034,0.02514,0.03117,0.03958,0.05029,0.06229,0.07812,0.09171,0.1091,0.12852,0.14664,0.16185,0.17686,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552
77,0.00462,0.00743,0.01237,0.01752,0.02218,0.02789,0.03472,0.04571,0.05756,0.07077,0.09018,0.10761,0.12717,0.14664,0.16185,0.17686,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699
78,0.00479,0.00774,0.0131,0.01887,0.02413,0.03078,0.03871,0.05145,0.06452,0.08033,0.1041,0.12455,0.14542,0.16185,0.17686,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854
79,0.00495,0.00805,0.01386,0.0203,0.02619,0.03338,0.04288,0.05637,0.07129,0.09114,0.11953,0.14354,0.16185,0.17686,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981
80,0.00523,0.00858,0.01511,0.02245,0.02898,0.03699,0.04835,0.06274,0.08121,0.10549,0.13677,0.16185,0.17686,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044
81,0.00569,0.00944,0.01707,0.02557,0.03307,0.04216,0.05595,0.07333,0.09603,0.12664,0.1572,0.17686,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009
82,0.0064,0.01074,0.01987,0.02988,0.0389,0.04959,0.06664,0.08936,0.11828,0.15399,0.17686,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384
83,0.00743,0.01275,0.02427,0.03664,0.04794,0.06193,0.08335,0.11431,0.15034,0.17686,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501
84,0.00875,0.0154,0.03006,0.04555,0.06022,0.07917,0.107,0.14226,0.17686,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956
85,0.01044,0.01875,0.03738,0.057,0.07666,0.10218,0.13526,0.16882,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817
86,0.01254,0.02301,0.04683,0.07251,0.09881,0.13101,0.16674,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107
87,0.01481,0.02795,0.05799,0.09132,0.12554,0.1647,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731
88,0.01714,0.03313,0.07045,0.11257,0.15494,0.19123,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5
89,0.0197,0.03871,0.08449,0.13738,0.1838,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5
90,0.02383,0.05327,0.11466,0.17357,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5
91,0.03225,0.08105,0.1668,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5
92,0.04714,0.1186,0.2043,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5
93,0.0697,0.15271,0.21845,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5,0.5
94,0.10078,0.19398,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.141,0.23554,0.25392,0.27364,0.29431,0.31552,0.33699,0.35854,0.37981,0.40044,0.42009,0.4384,0.45501,0.46956,0.4817,0.49107,0.49731,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Male 110% Non-Smoker, Age Last Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0007,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00073,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00075,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00075,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00073,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00072,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00072,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00069,,,,,,,,,,,,,,,,,,,,,,,,
26,0.0006,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00055,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00053,,,,,,,,,,,,,,,,,,,,,,,,
29,0.0005,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00048,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00051,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00055,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
34,0.0007,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00081,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00094,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00107,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00117,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00124,,,,,,,,,,,,,,,,,,,,,,,,
40,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00138,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00147,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00156,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00162,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00168,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00174,,,,,,,,,,,,,,,,,,,,,,,,
47,0.0018,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00188,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00197,,,,,,,,,,,,,,,,,,,,,,,,
50,0.0021,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00227,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00248,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00271,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00295,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00318,,,,,,,,,,,,,,,,,,,,,,,,
56,0.0034,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00363,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00387,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00417,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00456,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00505,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00563,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00628,,,,,,,,,,,,,,,,,,,,,,,,
64,0.007,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00777,,,,,,,,,,,,,,,,,,,,,,,,
66,0.0086,,,,,,,,,,,,,,,,,,,,,,,,
67,0.0095,,,,,,,,,,,,,,,,,,,,,,,,
68,0.01051,,,,,,,,,,,,,,,,,,,,,,,,
69,0.01167,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01303,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01465,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01655,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01873,,,,,,,,,,,,,,,,,,,,,,,,
74,0.02117,,,,,,,,,,,,,,,,,,,,,,,,
75,0.02387,,,,,,,,,,,,,,,,,,,,,,,,
76,0.02682,,,,,,,,,,,,,,,,,,,,,,,,
77,0.03005,,,,,,,,,,,,,,,,,,,,,,,,
78,0.03368,,,,,,,,,,,,,,,,,,,,,,,,
79,0.03782,,,,,,,,,,,,,,,,,,,,,,,,
80,0.04265,,,,,,,,,,,,,,,,,,,,,,,,
81,0.04818,,,,,,,,,,,,,,,,,,,,,,,,
82,0.05444,,,,,,,,,,,,,,,,,,,,,,,,
83,0.06162,,,,,,,,,,,,,,,,,,,,,,,,
84,0.06993,,,,,,,,,,,,,,,,,,,,,,,,
85,0.07952,,,,,,,,,,,,,,,,,,,,,,,,
86,0.09054,,,,,,,,,,,,,,,,,,,,,,,,
87,0.10302,,,,,,,,,,,,,,,,,,,,,,,,
88,0.11677,,,,,,,,,,,,,,,,,,,,,,,,
89,0.13145,,,,,,,,,,,,,,,,,,,,,,,,
90,0.14664,,,,,,,,,,,,,,,,,,,,,,,,
91,0.16185,,,,,,,,,,,,,,,,,,,,,,,,
