Table Name:,2017 Loaded CSO Composite Gender-Blended 20% Male ALB,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",0,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0.00026,,,,,,,,,,,,,,,,,,,,,,,,
1,0.00014,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
3,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
4,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
5,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
6,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
7,8E-05,,,,,,,,,,,,,,,,,,,,,,,,
8,8E-05,,,,,,,,,,,,,,,,,,,,,,,,
9,8E-05,,,,,,,,,,,,,,,,,,,,,,,,
10,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
11,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
12,9E-05,,,,,,,,,,,,,,,,,,,,,,,,
13,0.00011,,,,,,,,,,,,,,,,,,,,,,,,
14,0.00018,,,,,,,,,,,,,,,,,,,,,,,,
15,0.00027,,,,,,,,,,,,,,,,,,,,,,,,
16,0.00036,,,,,,,,,,,,,,,,,,,,,,,,
17,0.00042,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00042,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00043,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00043,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00044,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00045,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00048,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00053,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00053,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00054,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00056,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00059,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00063,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00068,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00074,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00081,,,,,,,,,,,,,,,,,,,,,,,,
35,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
36,0.001,,,,,,,,,,,,,,,,,,,,,,,,
37,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0012,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00128,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00136,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00143,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00149,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00154,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00159,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00167,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00177,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00188,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00199,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00213,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00229,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00246,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00266,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00289,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00314,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00342,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00374,,,,,,,,,,,,,,,,,,,,,,,,
57,0.0041,,,,,,,,,,,,,,,,,,,,,,,,
58,0.0045,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00496,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00549,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00608,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00676,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00751,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00834,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00925,,,,,,,,,,,,,,,,,,,,,,,,
66,0.01026,,,,,,,,,,,,,,,,,,,,,,,,
67,0.01137,,,,,,,,,,,,,,,,,,,,,,,,
68,0.01259,,,,,,,,,,,,,,,,,,,,,,,,
69,0.01395,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01545,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01712,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01897,,,,,,,,,,,,,,,,,,,,,,,,
73,0.02105,,,,,,,,,,,,,,,,,,,,,,,,
74,0.02337,,,,,,,,,,,,,,,,,,,,,,,,
75,0.02596,,,,,,,,,,,,,,,,,,,,,,,,
76,0.02887,,,,,,,,,,,,,,,,,,,,,,,,
77,0.03211,,,,,,,,,,,,,,,,,,,,,,,,
78,0.03574,,,,,,,,,,,,,,,,,,,,,,,,
79,0.03985,,,,,,,,,,,,,,,,,,,,,,,,
80,0.04461,,,,,,,,,,,,,,,,,,,,,,,,
81,0.05013,,,,,,,,,,,,,,,,,,,,,,,,
82,0.05643,,,,,,,,,,,,,,,,,,,,,,,,
83,0.0637,,,,,,,,,,,,,,,,,,,,,,,,
84,0.07202,,,,,,,,,,,,,,,,,,,,,,,,
85,0.08154,,,,,,,,,,,,,,,,,,,,,,,,
86,0.0922,,,,,,,,,,,,,,,,,,,,,,,,
87,0.1039,,,,,,,,,,,,,,,,,,,,,,,,
88,0.11671,,,,,,,,,,,,,,,,,,,,,,,,
89,0.13054,,,,,,,,,,,,,,,,,,,,,,,,
90,0.14515,,,,,,,,,,,,,,,,,,,,,,,,
91,0.16039,,,,,,,,,,,,,,,,,,,,,,,,
92,0.17636,,,,,,,,,,,,,,,,,,,,,,,,
93,0.19249,,,,,,,,,,,,,,,,,,,,,,,,
94,0.20858,,,,,,,,,,,,,,,,,,,,,,,,
95,0.22668,,,,,,,,,,,,,,,,,,,,,,,,
96,0.24779,,,,,,,,,,,,,,,,,,,,,,,,
97,0.2706,,,,,,,,,,,,,,,,,,,,,,,,
98,0.29496,,,,,,,,,,,,,,,,,,,,,,,,
99,0.32047,,,,,,,,,,,,,,,,,,,,,,,,
100,0.34592,,,,,,,,,,,,,,,,,,,,,,,,
101,0.37042,,,,,,,,,,,,,,,,,,,,,,,,
102,0.39453,,,,,,,,,,,,,,,,,,,,,,,,
103,0.41785,,,,,,,,,,,,,,,,,,,,,,,,
104,0.43998,,,,,,,,,,,,,,,,,,,,,,,,
105,0.46053,,,,,,,,,,,,,,,,,,,,,,,,
106,0.48213,,,,,,,,,,,,,,,,,,,,,,,,
107,0.50829,,,,,,,,,,,,,,,,,,,,,,,,
108,0.53584,,,,,,,,,,,,,,,,,,,,,,,,
109,0.56485,,,,,,,,,,,,,,,,,,,,,,,,
110,0.59538,,,,,,,,,,,,,,,,,,,,,,,,
111,0.62751,,,,,,,,,,,,,,,,,,,,,,,,
112,0.66131,,,,,,,,,,,,,,,,,,,,,,,,
113,0.69686,,,,,,,,,,,,,,,,,,,,,,,,
114,0.73421,,,,,,,,,,,,,,,,,,,,,,,,
115,0.77346,,,,,,,,,,,,,,,,,,,,,,,,
116,0.81466,,,,,,,,,,,,,,,,,,,,,,,,
117,0.85788,,,,,,,,,,,,,,,,,,,,,,,,
118,0.90315,,,,,,,,,,,,,,,,,,,,,,,,
119,0.95053,,,,,,,,,,,,,,,,,,,,,,,,
120,1,,,,,,,,,,,,,,,,,,,,,,,,
